index,committer,datetime,event_datetime,event_type,info
69,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-19 15:00:00,Bar,Bar,2021-02-19 15:00:00,510300.SH,5.65,5.71,5.58,5.71,0.00,0.00
70,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-18 15:59:00,Clear,NULL
71,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-22 15:00:00,Bar,Bar,2021-02-22 15:00:00,510300.SH,5.70,5.70,5.50,5.50,0.00,0.00
72,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-19 15:59:00,Clear,NULL
73,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-23 15:00:00,Bar,Bar,2021-02-23 15:00:00,510300.SH,5.46,5.55,5.46,5.49,0.00,0.00
74,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-22 15:59:00,Clear,NULL
75,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-24 15:00:00,Bar,Bar,2021-02-24 15:00:00,510300.SH,5.50,5.51,5.29,5.34,0.00,0.00
76,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-23 15:59:00,Clear,NULL
77,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-25 15:00:00,Bar,Bar,2021-02-25 15:00:00,510300.SH,5.40,5.44,5.36,5.39,0.00,0.00
78,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-24 15:59:00,Clear,NULL
79,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-26 15:00:00,Bar,Bar,2021-02-26 15:00:00,510300.SH,5.31,5.34,5.24,5.25,0.00,0.00
80,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-25 15:59:00,Clear,NULL
81,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-01 15:00:00,Bar,Bar,2021-03-01 15:00:00,510300.SH,5.30,5.34,5.27,5.33,0.00,0.00
82,EVENT_QUEUE,2022-01-21 15:09:34,2021-02-26 15:59:00,Clear,NULL
83,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-01 15:00:00,Signal,Signal,2021-03-01 15:00:00,510300.SH,卖出,平仓,5.33,100000.00,0.00,CNY,FOW,cd4480b5-3348-4346-9926-7a9716aaf853
84,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-01 15:00:01,Order,Order,2021-03-01 15:00:01,cd4480b5-3348-4346-9926-7a9716aaf853,510300.SH,卖出,平仓,5.33,100000.00,TBF
85,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-01 15:00:02,Fill,Fill,2021-03-01 15:00:02,cd4480b5-3348-4346-9926-7a9716aaf853,510300.SH,卖出,平仓,5.33,100000.00,
86,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-01 15:00:03,Cancel,Cancel,2021-03-01 15:00:03,cd4480b5-3348-4346-9926-7a9716aaf853,510300.SH,买入
87,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-01 15:00:03,Cancel,Cancel,2021-03-01 15:00:03,cd4480b5-3348-4346-9926-7a9716aaf853,510300.SH,卖出
88,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-02 15:00:00,Bar,Bar,2021-03-02 15:00:00,510300.SH,5.36,5.37,5.23,5.27,0.00,0.00
89,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-01 15:59:03,Clear,NULL
90,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-03 15:00:00,Bar,Bar,2021-03-03 15:00:00,510300.SH,5.25,5.37,5.23,5.37,0.00,0.00
91,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-02 15:59:00,Clear,NULL
92,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-04 15:00:00,Bar,Bar,2021-03-04 15:00:00,510300.SH,5.32,5.32,5.18,5.21,0.00,0.00
93,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-03 15:59:00,Clear,NULL
94,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-05 15:00:00,Bar,Bar,2021-03-05 15:00:00,510300.SH,5.12,5.23,5.10,5.19,0.00,0.00
95,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-04 15:59:00,Clear,NULL
96,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-08 15:00:00,Bar,Bar,2021-03-08 15:00:00,510300.SH,5.22,5.24,4.99,5.00,0.00,0.00
97,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-05 15:59:00,Clear,NULL
98,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-09 15:00:00,Bar,Bar,2021-03-09 15:00:00,510300.SH,5.00,5.02,4.85,4.90,0.00,0.00
99,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-08 15:59:00,Clear,NULL
100,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-10 15:00:00,Bar,Bar,2021-03-10 15:00:00,510300.SH,4.96,4.98,4.91,4.92,0.00,0.00
101,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-09 15:59:00,Clear,NULL
102,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-11 15:00:00,Bar,Bar,2021-03-11 15:00:00,510300.SH,4.95,5.05,4.94,5.05,0.00,0.00
103,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-10 15:59:00,Clear,NULL
104,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-12 15:00:00,Bar,Bar,2021-03-12 15:00:00,510300.SH,5.07,5.07,5.00,5.06,0.00,0.00
105,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-11 15:59:00,Clear,NULL
106,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-15 15:00:00,Bar,Bar,2021-03-15 15:00:00,510300.SH,5.04,5.04,4.92,4.96,0.00,0.00
107,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-12 15:59:00,Clear,NULL
108,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-16 15:00:00,Bar,Bar,2021-03-16 15:00:00,510300.SH,4.96,5.01,4.93,5.00,0.00,0.00
109,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-15 15:59:00,Clear,NULL
110,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-17 15:00:00,Bar,Bar,2021-03-17 15:00:00,510300.SH,4.98,5.04,4.94,5.02,0.00,0.00
111,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-16 15:59:00,Clear,NULL
112,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-18 15:00:00,Bar,Bar,2021-03-18 15:00:00,510300.SH,5.03,5.08,5.03,5.06,0.00,0.00
113,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-17 15:59:00,Clear,NULL
114,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-19 15:00:00,Bar,Bar,2021-03-19 15:00:00,510300.SH,4.99,5.01,4.91,4.92,0.00,0.00
115,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-18 15:59:00,Clear,NULL
116,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-22 15:00:00,Bar,Bar,2021-03-22 15:00:00,510300.SH,4.92,4.99,4.91,4.98,0.00,0.00
117,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-19 15:59:00,Clear,NULL
118,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-23 15:00:00,Bar,Bar,2021-03-23 15:00:00,510300.SH,4.97,4.98,4.89,4.93,0.00,0.00
119,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-22 15:59:00,Clear,NULL
120,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-24 15:00:00,Bar,Bar,2021-03-24 15:00:00,510300.SH,4.91,4.95,4.84,4.86,0.00,0.00
121,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-23 15:59:00,Clear,NULL
122,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-25 15:00:00,Bar,Bar,2021-03-25 15:00:00,510300.SH,4.83,4.87,4.81,4.85,0.00,0.00
123,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-24 15:59:00,Clear,NULL
124,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-26 15:00:00,Bar,Bar,2021-03-26 15:00:00,510300.SH,4.87,4.98,4.87,4.96,0.00,0.00
125,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-25 15:59:00,Clear,NULL
126,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-29 15:00:00,Bar,Bar,2021-03-29 15:00:00,510300.SH,4.97,5.00,4.93,4.97,0.00,0.00
127,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-26 15:59:00,Clear,NULL
128,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-30 15:00:00,Bar,Bar,2021-03-30 15:00:00,510300.SH,4.96,5.03,4.95,5.01,0.00,0.00
129,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-29 15:59:00,Clear,NULL
130,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-31 15:00:00,Bar,Bar,2021-03-31 15:00:00,510300.SH,5.00,5.01,4.94,4.97,0.00,0.00
131,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-30 15:59:00,Clear,NULL
132,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-01 15:00:00,Bar,Bar,2021-04-01 15:00:00,510300.SH,4.98,5.04,4.97,5.03,0.00,0.00
133,EVENT_QUEUE,2022-01-21 15:09:34,2021-03-31 15:59:00,Clear,NULL
134,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-02 15:00:00,Bar,Bar,2021-04-02 15:00:00,510300.SH,5.05,5.09,5.03,5.08,0.00,0.00
135,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-01 15:59:00,Clear,NULL
136,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-06 15:00:00,Bar,Bar,2021-04-06 15:00:00,510300.SH,5.09,5.10,5.04,5.05,0.00,0.00
137,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-02 15:59:00,Clear,NULL
138,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-06 15:00:00,Signal,Signal,2021-04-06 15:00:00,510300.SH,买入,开仓,5.05,100000.00,0.00,CNY,FOW,89a0e5bf-acff-41bf-b542-46dd355cc918
139,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-06 15:00:01,Order,Order,2021-04-06 15:00:00,89a0e5bf-acff-41bf-b542-46dd355cc918,510300.SH,买入,开仓,5.05,100000.00,TBF
140,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-06 15:00:01,Fill,Fill,2021-04-06 15:00:01,89a0e5bf-acff-41bf-b542-46dd355cc918,510300.SH,买入,开仓,5.05,100000.00,
141,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-06 15:00:02,Cancel,Cancel,2021-04-06 15:00:02,89a0e5bf-acff-41bf-b542-46dd355cc918,510300.SH,买入
142,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-06 15:00:02,Cancel,Cancel,2021-04-06 15:00:02,89a0e5bf-acff-41bf-b542-46dd355cc918,510300.SH,卖出
143,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-07 15:00:00,Bar,Bar,2021-04-07 15:00:00,510300.SH,5.06,5.06,4.99,5.02,0.00,0.00
144,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-06 15:59:02,Clear,NULL
145,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-08 15:00:00,Bar,Bar,2021-04-08 15:00:00,510300.SH,5.00,5.05,4.98,5.03,0.00,0.00
146,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-07 15:59:00,Clear,NULL
147,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-09 15:00:00,Bar,Bar,2021-04-09 15:00:00,510300.SH,5.02,5.02,4.95,4.96,0.00,0.00
148,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-08 15:59:00,Clear,NULL
149,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-12 15:00:00,Bar,Bar,2021-04-12 15:00:00,510300.SH,4.95,4.97,4.86,4.88,0.00,0.00
150,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-09 15:59:00,Clear,NULL
151,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-13 15:00:00,Bar,Bar,2021-04-13 15:00:00,510300.SH,4.87,4.92,4.85,4.87,0.00,0.00
152,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-12 15:59:00,Clear,NULL
153,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-14 15:00:00,Bar,Bar,2021-04-14 15:00:00,510300.SH,4.88,4.91,4.87,4.90,0.00,0.00
154,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-13 15:59:00,Clear,NULL
155,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-14 15:00:00,Signal,Signal,2021-04-14 15:00:00,510300.SH,卖出,平仓,4.90,100000.00,0.00,CNY,FOW,19cf141a-71c9-4a75-9535-8697df2d5a86
156,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-14 15:00:01,Order,Order,2021-04-14 15:00:01,19cf141a-71c9-4a75-9535-8697df2d5a86,510300.SH,卖出,平仓,4.90,100000.00,TBF
157,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-14 15:00:02,Fill,Fill,2021-04-14 15:00:02,19cf141a-71c9-4a75-9535-8697df2d5a86,510300.SH,卖出,平仓,4.90,100000.00,
158,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-14 15:00:03,Cancel,Cancel,2021-04-14 15:00:03,19cf141a-71c9-4a75-9535-8697df2d5a86,510300.SH,买入
159,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-14 15:00:03,Cancel,Cancel,2021-04-14 15:00:03,19cf141a-71c9-4a75-9535-8697df2d5a86,510300.SH,卖出
160,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-15 15:00:00,Bar,Bar,2021-04-15 15:00:00,510300.SH,4.88,4.89,4.82,4.87,0.00,0.00
161,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-14 15:59:03,Clear,NULL
162,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-16 15:00:00,Bar,Bar,2021-04-16 15:00:00,510300.SH,4.88,4.90,4.84,4.89,0.00,0.00
163,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-15 15:59:00,Clear,NULL
164,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-19 15:00:00,Bar,Bar,2021-04-19 15:00:00,510300.SH,4.88,5.02,4.86,5.01,0.00,0.00
165,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-16 15:59:00,Clear,NULL
166,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-20 15:00:00,Bar,Bar,2021-04-20 15:00:00,510300.SH,4.99,5.04,4.98,5.00,0.00,0.00
167,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-19 15:59:00,Clear,NULL
168,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-21 15:00:00,Bar,Bar,2021-04-21 15:00:00,510300.SH,4.97,5.03,4.97,5.01,0.00,0.00
169,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-20 15:59:00,Clear,NULL
170,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-22 15:00:00,Bar,Bar,2021-04-22 15:00:00,510300.SH,5.02,5.04,4.99,5.01,0.00,0.00
171,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-21 15:59:00,Clear,NULL
172,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-23 15:00:00,Bar,Bar,2021-04-23 15:00:00,510300.SH,5.00,5.07,5.00,5.06,0.00,0.00
173,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-22 15:59:00,Clear,NULL
174,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-23 15:00:00,Signal,Signal,2021-04-23 15:00:00,510300.SH,买入,开仓,5.06,100000.00,0.00,CNY,FOW,aa5dc3f4-1fd6-4ff3-90f7-277827c98615
175,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-23 15:00:01,Order,Order,2021-04-23 15:00:00,aa5dc3f4-1fd6-4ff3-90f7-277827c98615,510300.SH,买入,开仓,5.06,100000.00,TBF
176,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-23 15:00:01,Fill,Fill,2021-04-23 15:00:01,aa5dc3f4-1fd6-4ff3-90f7-277827c98615,510300.SH,买入,开仓,5.06,100000.00,
177,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-23 15:00:02,Cancel,Cancel,2021-04-23 15:00:02,aa5dc3f4-1fd6-4ff3-90f7-277827c98615,510300.SH,买入
178,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-23 15:00:02,Cancel,Cancel,2021-04-23 15:00:02,aa5dc3f4-1fd6-4ff3-90f7-277827c98615,510300.SH,卖出
179,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-26 15:00:00,Bar,Bar,2021-04-26 15:00:00,510300.SH,5.07,5.11,4.99,5.00,0.00,0.00
180,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-23 15:59:02,Clear,NULL
181,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-27 15:00:00,Bar,Bar,2021-04-27 15:00:00,510300.SH,5.00,5.02,4.98,5.01,0.00,0.00
182,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-26 15:59:00,Clear,NULL
183,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-28 15:00:00,Bar,Bar,2021-04-28 15:00:00,510300.SH,4.99,5.05,4.98,5.05,0.00,0.00
184,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-27 15:59:00,Clear,NULL
185,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-29 15:00:00,Bar,Bar,2021-04-29 15:00:00,510300.SH,5.05,5.10,5.04,5.09,0.00,0.00
186,EVENT_QUEUE,2022-01-21 15:09:34,2021-04-28 15:59:00,Clear,NULL
